2026-02-12 18:16:20,519 [INFO] 🚀 Bitget PowerUSDT 15分钟K线实体收集突破监控启动（同步版本）
2026-02-12 18:16:20,519 [INFO] 📊 参数: 突破阈值=42.0%, 成交量倍数=2.0x, 回溯=96根
2026-02-12 18:16:22,458 [INFO] ✅ Bitget 连接成功，市场数量: 1365
2026-02-12 20:07:46,650 [INFO] 📊 价格: $0.39929 | 信号: 无信号
2026-02-12 20:08:46,826 [INFO] 📊 价格: $0.39966 | 信号: 无信号
2026-02-12 20:09:47,008 [INFO] 📊 价格: $0.40297 | 信号: 无信号
2026-02-12 20:10:47,189 [INFO] 📊 价格: $0.40304 | 信号: 无信号
2026-02-12 20:11:47,434 [INFO] 📊 价格: $0.40202 | 信号: 无信号
2026-02-12 20:12:47,671 [INFO] 📊 价格: $0.40086 | 信号: 无信号
2026-02-12 20:13:47,907 [INFO] 📊 价格: $0.4006 | 信号: 无信号
2026-02-12 20:14:48,129 [INFO] 📊 价格: $0.40028 | 信号: 无信号
2026-02-12 20:15:48,334 [INFO] 📊 价格: $0.4007 | 信号: 无信号
2026-02-12 20:16:48,520 [INFO] 📊 价格: $0.40083 | 信号: 无信号
2026-02-12 20:17:48,705 [INFO] 📊 价格: $0.39999 | 信号: 无信号
2026-02-12 20:18:48,928 [INFO] 📊 价格: $0.4019 | 信号: 无信号
2026-02-12 20:19:49,108 [INFO] 📊 价格: $0.40052 | 信号: 无信号
2026-02-12 20:20:49,279 [INFO] 📊 价格: $0.40021 | 信号: 无信号
2026-02-12 20:21:49,462 [INFO] 📊 价格: $0.40174 | 信号: 无信号
2026-02-12 20:22:49,665 [INFO] 📊 价格: $0.40052 | 信号: 无信号
2026-02-12 20:23:49,897 [INFO] 📊 价格: $0.40012 | 信号: 无信号
2026-02-12 20:24:50,065 [INFO] 📊 价格: $0.40088 | 信号: 无信号
2026-02-12 20:25:50,245 [INFO] 📊 价格: $0.40329 | 信号: 无信号
2026-02-12 20:26:50,439 [INFO] 📊 价格: $0.40206 | 信号: 无信号
2026-02-12 20:27:50,620 [INFO] 📊 价格: $0.40079 | 信号: 无信号
2026-02-12 20:28:50,839 [INFO] 📊 价格: $0.40259 | 信号: 无信号
2026-02-12 20:29:51,060 [INFO] 📊 价格: $0.40221 | 信号: 无信号
2026-02-12 20:30:51,295 [INFO] 📊 价格: $0.40242 | 信号: 无信号
2026-02-12 20:31:51,846 [INFO] 📊 价格: $0.40234 | 信号: 无信号
2026-02-12 20:32:52,028 [INFO] 📊 价格: $0.40359 | 信号: 无信号
2026-02-12 20:33:52,269 [INFO] 📊 价格: $0.4028 | 信号: 无信号
2026-02-12 20:34:52,506 [INFO] 📊 价格: $0.40294 | 信号: 无信号
2026-02-12 20:35:52,858 [INFO] 📊 价格: $0.40312 | 信号: 无信号
2026-02-12 20:36:53,049 [INFO] 📊 价格: $0.40306 | 信号: 无信号
2026-02-12 20:37:53,286 [INFO] 📊 价格: $0.40184 | 信号: 无信号
2026-02-12 20:38:53,525 [INFO] 📊 价格: $0.40309 | 信号: 无信号
2026-02-12 20:39:53,739 [INFO] 📊 价格: $0.40315 | 信号: 无信号
2026-02-12 20:40:53,922 [INFO] 📊 价格: $0.40379 | 信号: 无信号
2026-02-12 20:41:54,104 [INFO] 📊 价格: $0.40377 | 信号: 无信号
2026-02-12 20:42:54,309 [INFO] 📊 价格: $0.40245 | 信号: 无信号
2026-02-12 20:43:54,485 [INFO] 📊 价格: $0.40268 | 信号: 无信号
2026-02-12 20:44:54,655 [INFO] 📊 价格: $0.40268 | 信号: 无信号
2026-02-12 20:45:54,837 [INFO] 📊 价格: $0.40309 | 信号: 无信号
2026-02-12 20:46:55,032 [INFO] 📊 价格: $0.40341 | 信号: 无信号
2026-02-12 20:47:55,207 [INFO] 📊 价格: $0.40402 | 信号: 无信号
2026-02-12 20:48:55,404 [INFO] 📊 价格: $0.40359 | 信号: 无信号
2026-02-12 20:49:55,630 [INFO] 📊 价格: $0.40146 | 信号: 无信号
2026-02-12 20:50:55,858 [INFO] 📊 价格: $0.4014 | 信号: 无信号
2026-02-12 20:51:56,044 [INFO] 📊 价格: $0.40053 | 信号: 无信号
2026-02-12 20:52:56,268 [INFO] 📊 价格: $0.39957 | 信号: 无信号
2026-02-12 20:53:56,462 [INFO] 📊 价格: $0.39964 | 信号: 无信号
2026-02-12 20:54:56,660 [INFO] 📊 价格: $0.39934 | 信号: 无信号
2026-02-12 20:55:56,898 [INFO] 📊 价格: $0.40012 | 信号: 无信号
2026-02-12 20:56:57,083 [INFO] 📊 价格: $0.40173 | 信号: 无信号
2026-02-12 20:57:57,287 [INFO] 📊 价格: $0.40176 | 信号: 无信号
2026-02-12 20:58:57,490 [INFO] 📊 价格: $0.40176 | 信号: 无信号
2026-02-12 20:59:57,670 [INFO] 📊 价格: $0.4022 | 信号: 无信号
2026-02-12 21:00:57,857 [INFO] 📊 价格: $0.404 | 信号: 无信号
2026-02-12 21:01:58,032 [INFO] 📊 价格: $0.402 | 信号: 无信号
2026-02-12 21:02:58,223 [INFO] 📊 价格: $0.40149 | 信号: 无信号
2026-02-12 21:03:58,413 [INFO] 📊 价格: $0.40186 | 信号: 无信号
2026-02-12 21:04:58,590 [INFO] 📊 价格: $0.40128 | 信号: 无信号
2026-02-12 21:05:58,793 [INFO] 📊 价格: $0.40152 | 信号: 无信号
2026-02-12 21:06:58,968 [INFO] 📊 价格: $0.39955 | 信号: 无信号
2026-02-12 21:07:59,181 [INFO] 📊 价格: $0.40006 | 信号: 无信号
2026-02-12 21:08:59,358 [INFO] 📊 价格: $0.40139 | 信号: 无信号
2026-02-12 21:09:59,576 [INFO] 📊 价格: $0.40084 | 信号: 无信号
